UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
84343,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.814700,3.590200,15.023400,nan,nan,1.998711,36.781355,-0.730117,nan,nan,0.174879
84718,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.533800,4.121800,15.676800,nan,nan,1.681398,37.331776,-0.321030,nan,nan,0.600528
84725,2015-03 - 2018-05,EG23,-10.389,33.096,-25.569700,-42.705800,-67.242400,nan,nan,-35.888511,-11.012023,0.023430,nan,nan,0.928733
84754,2015-03 - 2018-05,EG23,-10.389,33.096,-0.256940,-1.860900,-2.100800,nan,nan,-10.592128,31.171800,-0.006841,nan,nan,0.920823
84761,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.219340,-12.679700,-13.375600,nan,nan,-10.150488,19.983032,-0.694584,nan,nan,0.201555
84856,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.184240,-12.255900,-12.673500,nan,nan,-10.129070,20.421239,-0.441494,nan,nan,0.464999
84939,2015-03 - 2018-05,EG23,-10.389,33.096,-24.249900,-2.578600,-27.508800,nan,nan,-35.991253,30.484911,-0.012299,nan,nan,0.905955
85000,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.479900,4.191500,15.748300,nan,nan,1.621705,37.403983,-0.263925,nan,nan,0.659938
85076,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.306110,-12.931800,-13.504700,nan,nan,-10.233052,19.722512,-0.484957,nan,nan,0.419501
85142,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.780700,3.752700,15.144100,nan,nan,1.956677,36.949488,-0.735726,nan,nan,0.169091
85388,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.560100,4.245400,15.794000,nan,nan,1.704703,37.459540,-0.353472,nan,nan,0.566834
85529,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.248170,-12.893100,-13.394600,nan,nan,-10.173093,19.762402,-0.471703,nan,nan,0.433324
85647,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.792900,3.738600,15.134200,nan,nan,1.970127,36.934878,-0.744099,nan,nan,0.160379
85844,2015-03 - 2018-05,HG1000,-10.389,33.096,0.735260,32.659100,31.932700,nan,nan,-10.809151,66.870145,-0.910608,nan,nan,-0.006697
86013,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.160130,-1.661300,-2.688000,nan,nan,-10.496930,31.378001,-0.891533,nan,nan,0.000613
86124,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.431700,4.240900,15.677200,nan,nan,1.568802,37.455183,-0.333108,nan,nan,0.587968
86131,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.338050,-12.777100,-13.382300,nan,nan,-10.272660,19.882574,-0.481997,nan,nan,0.422623
86148,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.746800,3.799500,15.141700,nan,nan,1.919024,36.997966,-0.749355,nan,nan,0.154916
86303,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.231680,-12.672800,-13.416200,nan,nan,-10.163822,19.990196,-0.729846,nan,nan,0.164871
86502,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.130900,4.067700,15.251400,nan,nan,1.256437,37.276759,-0.276004,nan,nan,0.647197
86698,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.142990,-12.510900,-12.910500,nan,nan,-10.075864,20.157427,-0.470277,nan,nan,0.434982
86806,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.837800,3.994100,15.505100,nan,nan,2.008269,37.199007,-0.674862,nan,nan,0.232514
86834,2015-03 - 2018-05,ETH-2,-10.389,33.096,0.189770,-11.732200,-11.995300,nan,nan,-9.752219,20.961983,-0.661696,nan,nan,0.236255
87218,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.236440,-12.738300,-13.211700,nan,nan,-10.166427,19.922467,-0.452615,nan,nan,0.453240
