UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
363,4,102-GC-AZ01,-10.863,31.586,10.361000,-6.434000,4.040000,nan,nan,0.350050,24.918296,-0.256671,nan,nan,0.597544
364,4,EG30,-10.863,31.586,4.572000,-4.566000,0.224000,nan,nan,-5.850851,26.860639,0.016182,nan,nan,0.893961
369,4,HG1000,-10.863,31.586,5.706000,0.153000,5.217000,nan,nan,-4.824433,31.731217,-0.817686,nan,nan,0.018414
370,4,ETH-1,-10.863,31.586,12.298000,5.913000,17.979000,nan,nan,1.945020,37.664181,-0.588091,nan,nan,0.194310
373,4,EG30,-10.863,31.586,5.176000,13.290000,18.591000,nan,nan,-5.870106,45.298757,0.114558,nan,nan,0.909711
377,4,HG1000,-10.863,31.586,6.401000,20.241000,25.888000,nan,nan,-4.827655,52.474102,-0.723776,nan,nan,0.018934
379,4,ETH-3,-10.863,31.586,12.020000,6.300000,18.518000,nan,nan,1.636295,38.064469,-0.153745,nan,nan,0.635620
380,4,EG30,-10.863,31.586,4.572000,-4.636000,0.174000,nan,nan,-5.848256,26.788352,0.035330,nan,nan,0.913229
386,4,ETH-4,-10.863,31.586,0.242000,-10.829000,-10.877000,nan,nan,-10.204668,20.402948,-0.482466,nan,nan,0.433208
387,4,HG1000,-10.863,31.586,5.691000,-0.712000,4.383000,nan,nan,-4.808327,30.837988,-0.781703,nan,nan,0.057125
392,4,HG1000,-10.863,31.586,6.462000,20.428000,26.149000,nan,nan,-4.769895,52.667072,-0.712104,nan,nan,0.028637
395,4,NBS-19,-10.863,31.586,12.232000,5.932000,18.049000,nan,nan,1.874413,37.683955,-0.470700,nan,nan,0.312625
396,4,EG30,-10.863,31.586,5.185000,13.411000,18.696000,nan,nan,-5.865020,45.423691,0.091021,nan,nan,0.884821
401,4,ETH-2,-10.863,31.586,0.270000,-10.755000,-10.997000,nan,nan,-10.177762,20.479302,-0.706086,nan,nan,0.203581
402,4,EG30,-10.863,31.586,4.561000,-4.535000,0.260000,nan,nan,-5.863651,26.892678,0.032854,nan,nan,0.909130
409,4,EG30,-10.863,31.586,5.188000,13.616000,18.908000,nan,nan,-5.869376,45.635384,0.097206,nan,nan,0.890067
410,4,102-GC-AZ01,-10.863,31.586,10.383000,-6.033000,4.458000,nan,nan,0.358479,25.332344,-0.259664,nan,nan,0.590092
411,4,HG1000,-10.863,31.586,5.696000,-0.311000,4.765000,nan,nan,-4.817864,31.252079,-0.800991,nan,nan,0.033166
412,4,EG30,-10.863,31.586,4.559000,-4.633000,0.157000,nan,nan,-5.862137,26.791480,0.028721,nan,nan,0.904637
418,4,ETH-1,-10.863,31.586,12.297000,5.863000,17.974000,nan,nan,1.945805,37.612550,-0.543137,nan,nan,0.237435
421,4,EG30,-10.863,31.586,5.178000,13.262000,18.552000,nan,nan,-5.866959,45.269837,0.101377,nan,nan,0.895729
426,4,HG1000,-10.863,31.586,6.356000,18.479000,24.121000,nan,nan,-4.810743,50.654614,-0.702497,nan,nan,0.045695
427,4,ETH-3,-10.863,31.586,12.017000,6.275000,18.483000,nan,nan,1.634039,38.038659,-0.160625,nan,nan,0.627093
429,4,EG30,-10.863,31.586,4.574000,-4.412000,0.377000,nan,nan,-5.854440,27.019667,0.014995,nan,nan,0.888795
433,4,EG30,-10.863,31.586,6.091000,12.993000,19.294000,nan,nan,-4.890033,44.989924,0.153653,nan,nan,0.945775
441,4,HG1000,-10.863,31.586,5.682000,-0.599000,4.477000,nan,nan,-4.822040,30.954701,-0.790044,nan,nan,0.042562
443,4,EG30,-10.863,31.586,4.565000,-4.435000,0.348000,nan,nan,-5.863120,26.995936,0.017961,nan,nan,0.891013
447,4,EG30,-10.863,31.586,5.185000,13.453000,18.745000,nan,nan,-5.866564,45.467063,0.098383,nan,nan,0.891346
448,4,HG1000,-10.863,31.586,6.406000,20.767000,26.446000,nan,nan,-4.841627,53.017284,-0.691785,nan,nan,0.044822
454,4,ETH-4,-10.863,31.586,0.345000,-10.780000,-10.685000,nan,nan,-10.097393,20.453313,-0.443329,nan,nan,0.465629
455,4,HG1000,-10.863,31.586,5.634000,-0.348000,4.670000,nan,nan,-4.882165,31.214013,-0.795554,nan,nan,0.035025
457,4,EG30,-10.863,31.586,4.571000,-4.463000,0.335000,nan,nan,-5.855727,26.967007,0.026455,nan,nan,0.899366
463,4,HG1000,-10.863,31.586,6.416000,19.655000,25.361000,nan,nan,-4.790297,51.868913,-0.688286,nan,nan,0.052324
464,4,102-GC-AZ01,-10.863,31.586,10.366000,-6.437000,4.061000,nan,nan,0.355458,24.915186,-0.237895,nan,nan,0.610105
465,4,HG1000,-10.863,31.586,5.680000,-0.358000,4.707000,nan,nan,-4.833073,31.203580,-0.796085,nan,nan,0.032807
470,4,NBS-19,-10.863,31.586,12.247000,5.960000,18.082000,nan,nan,1.889269,37.712835,-0.480934,nan,nan,0.297584
477,4,ETH-2,-10.863,31.586,0.386000,-10.595000,-10.681000,nan,nan,-10.060843,20.644264,-0.665291,nan,nan,0.234284
482,4,EG30,-10.863,31.586,5.174000,13.154000,18.464000,nan,nan,-5.867226,45.158317,0.123863,nan,nan,0.918190
489,4,EG30,-10.863,31.586,4.566000,-4.304000,0.464000,nan,nan,-5.866916,27.131214,0.003530,nan,nan,0.873046
490,4,102-GC-AZ01,-10.863,31.586,10.426000,-6.325000,4.252000,nan,nan,0.414854,25.030707,-0.219775,nan,nan,0.626055
494,4,EG30,-10.863,31.586,5.180000,13.527000,18.804000,nan,nan,-5.874579,45.543494,0.089657,nan,nan,0.881313
498,4,HG1000,-10.863,31.586,6.405000,20.716000,26.380000,nan,nan,-4.840818,52.964619,-0.705941,nan,nan,0.027526
499,4,ETH-1,-10.863,31.586,12.302000,5.853000,17.942000,nan,nan,1.951470,37.602212,-0.569879,nan,nan,0.204752
506,4,EG30,-10.863,31.586,4.555000,-4.486000,0.309000,nan,nan,-5.871822,26.943292,0.039610,nan,nan,0.909816
