UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
E181,2017-05,eEG30,-3.722,33.943,0.330197,9.231972,9.333368,nan,nan,-3.711479,43.497432,-0.084469,nan,nan,0.901414
E188,2017-05,dHG,-3.722,33.943,-0.763783,-23.554669,-24.613408,nan,nan,-3.653527,9.564573,-0.699254,nan,nan,0.019915
E205,2017-05,eEG30,-3.722,33.943,0.402875,10.023855,10.182634,nan,nan,-3.663163,44.316903,-0.089400,nan,nan,0.900515
E206,2017-05,dHG,-3.722,33.943,-0.729096,-23.608021,-24.633172,nan,nan,-3.614539,9.509272,-0.701584,nan,nan,0.017172
E213,2017-05,ETH-1,-3.722,33.943,5.465947,3.043126,7.948681,nan,nan,1.994198,37.079711,-0.693602,nan,nan,0.205443
E221,2017-05,ETH-3,-3.722,33.943,5.196096,3.577009,8.560208,nan,nan,1.686688,37.632931,-0.333534,nan,nan,0.615704
E232,2017-05,ETH-2,-3.722,33.943,-6.423487,-13.445806,-20.287395,nan,nan,-10.072805,20.040504,-0.538532,nan,nan,0.225339
E238,2017-05,ETH-1,-3.722,33.943,5.472289,3.066656,7.992752,nan,nan,2.000091,37.104051,-0.679460,nan,nan,0.221667
E239,2017-05,ETH-3,-3.722,33.943,5.176802,3.471627,8.449396,nan,nan,1.670008,37.523901,-0.320369,nan,nan,0.629972
E250,2017-05,ETH-3,-3.722,33.943,5.141263,3.310194,8.235468,nan,nan,1.638077,37.356894,-0.337864,nan,nan,0.609024
E260,2017-05,ETH-1,-3.722,33.943,5.379940,2.838289,7.634625,nan,nan,1.910053,36.867896,-0.716163,nan,nan,0.178220
E266,2017-05,ETH-3,-3.722,33.943,5.127899,3.270779,8.177814,nan,nan,1.625282,37.316129,-0.342706,nan,nan,0.603236
E267,2017-05,ETH-2,-3.722,33.943,-6.462928,-13.525172,-20.408692,nan,nan,-10.111908,19.958448,-0.542296,nan,nan,0.220418
E268,2017-05,ETH-1,-3.722,33.943,5.368202,2.775542,7.594583,nan,nan,1.899856,36.802978,-0.682362,nan,nan,0.216197
E269,2017-05,ETH-1,-3.722,33.943,5.464701,3.092266,7.989370,nan,nan,1.991052,37.130576,-0.700118,nan,nan,0.198304
E270,2017-05,ETH-2,-3.722,33.943,-6.399576,-13.295937,-20.119552,nan,nan,-10.052890,20.195570,-0.541393,nan,nan,0.223029
E271,2017-05,ETH-3,-3.722,33.943,5.164756,3.429510,8.377671,nan,nan,1.658719,37.480336,-0.337860,nan,nan,0.609811
E273,2017-05,ETH-2,-3.722,33.943,-6.430830,-13.412415,-20.287152,nan,nan,-10.081880,20.075082,-0.563919,nan,nan,0.196651
E274,2017-05,ETH-1,-3.722,33.943,5.404881,2.900478,7.748443,nan,nan,1.934351,36.932206,-0.689792,nan,nan,0.208647
E276,2017-05,ETH-2,-3.722,33.943,-6.485870,-13.475332,-20.393240,nan,nan,-10.138231,20.010087,-0.552362,nan,nan,0.209127
E277,2017-05,ETH-1,-3.722,33.943,5.357797,2.809404,7.589639,nan,nan,1.887507,36.838050,-0.709773,nan,nan,0.185194
E278,2017-05,ETH-1,-3.722,33.943,5.463849,3.088889,8.003282,nan,nan,1.990269,37.127082,-0.682145,nan,nan,0.218691
E279,2017-05,ETH-3,-3.722,33.943,5.181826,3.441720,8.415955,nan,nan,1.676471,37.492934,-0.329380,nan,nan,0.619604
E282,2017-05,ETH-1,-3.722,33.943,5.415912,2.904433,7.749916,nan,nan,1.945968,36.936274,-0.703517,nan,nan,0.193145
E283,2017-05,ETH-3,-3.722,33.943,5.125889,3.308128,8.226372,nan,nan,1.621758,37.354791,-0.329085,nan,nan,0.618895
E288,2017-05,ETH-3,-3.722,33.943,5.160194,3.375450,8.317084,nan,nan,1.655853,37.424393,-0.340292,nan,nan,0.606730
E289,2017-05,ETH-1,-3.722,33.943,5.427081,2.946278,7.792340,nan,nan,1.956332,36.979559,-0.713894,nan,nan,0.181652
E292,2017-05,ETH-3,-3.722,33.943,5.106695,3.237617,8.135342,nan,nan,1.603896,37.281854,-0.330576,nan,nan,0.616709
E293,2017-05,ETH-1,-3.722,33.943,5.368866,2.790512,7.588721,nan,nan,1.900010,36.818471,-0.703524,nan,nan,0.192251
